7,2,1,0,2,0,0,1,5,3,2,0,4,0,1,1,0,4,0,2,0,0,2,0,3,1,16,0,6,67,0,1,1,0,2,1,1,2,2,9,0,2,1,2,1,1,0,1,2,1,2,0,1,2,1,1,1,0,3,12,0,2,0,1,7,0,3,5,0,0,1,0,3,9,3,0,1,3,0,0,5,0,0,0,2,1,4,12,1,1,3,2,0,0,21,0,10,1,2,1,1,2,1,0,1,4,4,1,1,2,1,0,0,0,4,0,0,0,7,0,2,2,0,2,1,2,0,0,0,3,0,6,2,0,0,1,4,0,1,1,0,1,0,0,1,2,3,0,9,1,7,3,1,1,4,1,1,3,2,3,0,1,5,3,1,1,5,3,0,5,0,1,7,2,4,1,0,0,4,0,2,0,1,1,1,2,0,2,1,0,2,0,9,2,0,0,0,2,9,1,0,0,2,0,0,0,13,0,2,0,1,0,3,9,5,4,0,0,1,1,0,0,0,1,0,3,0,0,5,1,0,0,0,2,0,4,0,0,2,0,0,0,1,7,2,3,2,21,2,0,69,24,2,8,0,0
2,2,5,0,31,2,1,1,18,0,1,0,6,0,3,0,1,2,0,1,0,1,0,0,1,43,8,1,8,4,0,1,2,1,0,1,4,1,0,9,0,0,1,13,2,2,4,1,1,2,0,1,7,1,1,2,2,0,0,0,0,3,0,1,3,1,0,1,0,0,2,0,0,3,0,0,1,13,0,0,2,1,0,1,5,0,11,0,2,5,8,1,0,1,4,4,3,0,3,3,1,0,2,3,1,0,0,0,1,2,4,2,1,0,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,3,0,2,0,1,0,0,2,2,0,1,0,1,1,0,1,4,1,3,4,1,4,0,0,0,4,1,0,4,6,0,1,1,1,1,0,0,2,2,3,1,10,9,0,5,2,1,0,8,0,0,3,1,2,2,0,0,0,1,6,0,0,0,9,5,0,0,1,2,17,1,2,0,0,0,2,0,1,1,0,0,5,0,0,5,2,5,2,0,4,1,0,0,14,2,0,2,0,7,0,1,2,0,2,0,3,2,1,1,9,2,1,1,1,1,1,0,0,9,1,0,37,9,0,1,2,0
2,1,29,2,0,0,5,0,1,0,3,0,0,0,0,0,1,1,1,0,0,0,3,0,0,1,7,0,1,1,0,2,2,2,2,1,3,1,0,0,3,1,2,29,38,3,0,3,3,1,1,2,1,1,3,3,1,4,0,0,0,6,13,3,2,0,0,0,0,0,0,0,0,6,0,2,1,11,0,0,0,4,0,2,1,0,11,2,1,0,1,2,1,2,6,1,2,0,0,0,0,1,0,0,1,2,0,3,0,2,0,2,3,0,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,3,4,2,1,0,0,0,1,0,0,0,0,0,2,0,8,0,0,1,0,2,0,4,8,3,0,2,2,0,4,0,2,1,3,3,0,11,4,3,2,1,0,2,0,2,5,1,0,1,0,6,1,1,0,2,10,1,5,0,1,0,4,0,8,0,3,0,4,1,0,1,0,0,1,1,0,0,1,1,2,0,0,1,3,7,0,0,0,7,1,0,5,0,2,5,2,2,1,4,1,0,1,0,3,1,1,3,14,0,0,0,1,13,3,0,1,1,0,3,56,7,4,1,1,6
2,3,1,2,12,0,2,0,2,1,2,0,6,0,1,3,1,0,10,0,0,0,2,0,1,2,14,0,8,2,0,0,1,0,1,1,1,2,1,7,1,3,0,5,1,2,0,0,3,0,2,2,1,2,1,0,0,0,0,2,0,9,2,39,0,2,1,0,0,2,1,0,1,10,0,2,3,14,0,1,0,0,0,9,2,1,4,0,3,1,1,0,0,0,3,3,4,0,0,2,3,0,2,0,3,1,2,3,1,3,0,1,3,1,1,0,0,1,6,1,1,2,0,2,1,1,1,0,2,2,1,5,3,0,0,0,2,4,0,3,2,1,0,0,1,2,2,0,0,1,4,2,2,2,3,1,0,2,2,1,0,0,6,0,0,2,1,1,1,1,7,8,0,4,1,1,4,2,0,0,0,4,2,2,1,0,2,1,6,0,1,0,3,2,1,1,2,4,6,1,1,1,1,0,1,0,5,0,2,2,1,1,0,1,1,7,1,0,1,1,5,4,5,3,0,8,0,3,5,0,0,1,0,0,2,2,1,2,5,0,0,1,2,11,1,0,0,15,0,0,68,33,0,7,1,0
1,0,3,0,1,1,1,1,0,0,4,0,2,2,1,0,0,1,0,1,1,2,0,0,0,3,12,0,2,5,0,1,3,0,0,1,1,4,0,3,1,5,0,6,1,0,0,4,1,2,0,1,0,0,3,0,1,1,1,16,1,3,5,1,0,0,0,3,3,0,0,0,2,8,0,0,1,7,2,2,1,1,0,16,3,0,7,9,0,0,0,3,0,0,10,4,3,3,4,0,0,2,1,2,1,0,0,1,9,1,2,8,0,1,1,0,0,1,2,0,1,9,0,3,0,3,0,1,0,2,0,2,4,0,2,0,5,3,2,1,5,12,2,0,1,6,9,0,0,1,0,1,0,9,5,3,1,4,2,0,0,2,11,2,2,1,3,1,9,1,0,1,3,2,2,1,5,2,0,1,2,2,2,1,1,2,1,1,1,0,2,0,0,1,2,1,2,1,1,1,5,0,2,0,0,0,0,0,8,2,1,2,0,0,0,7,0,2,1,2,1,12,0,2,0,5,4,0,1,0,1,0,0,0,4,0,1,6,15,0,1,3,4,9,1,0,0,1,1,0,66,15,0,0,0,1
8,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,8,0,0,1,0,0,0,1,1,1,12,0,3,0,0,1,3,0,0,5,7,2,0,3,2,0,0,1,1,0,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,1,14,0,0,3,16,1,0,1,1,0,10,1,0,8,0,0,0,1,0,3,2,13,3,4,0,0,2,0,6,0,0,0,0,0,6,0,3,0,0,0,1,4,0,0,0,1,0,2,0,0,1,1,0,2,1,0,2,0,12,3,1,3,0,11,2,0,0,3,0,0,2,2,3,1,1,0,2,1,2,0,0,2,3,0,4,5,5,1,4,7,2,2,2,1,0,7,5,13,5,1,6,2,2,2,6,0,0,1,2,4,2,0,0,2,2,0,0,1,0,1,2,4,0,4,0,10,0,0,3,2,0,0,0,15,0,0,8,3,2,1,5,1,7,0,1,5,1,0,1,0,0,0,3,2,0,2,8,2,0,0,0,1,4,1,2,12,0,0,0,3,9,0,0,2,17,0,0,60,11,2,0,1,1
10,1,0,0,5,2,4,1,1,20,1,1,3,2,0,3,0,5,0,1,0,0,0,0,0,2,22,0,0,1,1,0,5,0,1,1,1,4,2,1,1,1,0,4,0,1,0,0,2,1,1,0,0,0,2,2,1,0,2,2,0,4,5,0,2,0,1,2,0,0,0,1,2,9,0,2,1,15,2,3,2,4,1,19,2,1,9,2,1,0,0,7,3,0,7,5,5,3,1,0,0,0,0,1,1,1,4,0,0,2,1,2,0,6,3,0,0,0,3,0,2,5,0,6,0,4,3,2,1,1,0,3,4,1,0,0,4,1,0,1,5,7,0,2,1,0,2,0,0,0,3,2,0,0,9,2,1,2,2,5,0,0,4,1,1,4,14,0,2,2,0,2,0,0,2,2,3,1,1,0,5,5,3,4,0,1,0,1,0,0,3,0,1,1,1,0,2,0,4,0,1,1,0,0,3,1,1,0,3,1,0,6,0,3,0,5,3,1,0,2,4,5,2,2,0,2,1,0,2,0,5,0,0,0,2,0,0,1,6,2,0,1,2,13,0,0,5,2,1,0,61,22,1,0,2,0
45,1,1,1,23,1,4,0,4,0,2,0,3,2,0,3,6,1,0,5,0,0,1,0,0,30,6,1,2,5,0,3,2,0,2,2,1,2,2,4,5,0,0,2,0,0,0,4,3,1,0,0,1,2,1,3,0,1,0,0,0,3,6,3,1,0,0,3,0,0,1,1,1,5,0,0,0,19,0,1,3,2,2,12,2,1,6,1,0,2,1,3,0,2,8,2,5,0,0,3,0,5,2,2,0,2,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,5,6,2,1,0,1,0,1,0,3,2,0,0,5,0,2,0,1,1,3,0,0,5,10,3,0,1,6,0,1,0,1,0,0,1,1,0,0,2,9,5,0,0,0,3,0,1,1,0,0,6,0,6,0,0,18,1,2,0,0,0,1,0,1,3,2,0,2,1,1,0,0,1,0,0,2,0,1,0,1,2,0,4,3,5,0,0,1,0,3,0,0,0,0,3,1,0,2,0,4,0,0,0,4,0,1,2,14,1,0,7,0,10,2,0,0,20,2,2,60,20,0,0,0,2
2,3,1,0,0,1,6,0,0,3,1,0,1,0,0,1,0,2,4,1,1,0,0,0,0,0,9,0,3,14,1,2,1,1,1,2,2,6,2,6,1,4,0,8,0,1,1,1,1,0,1,1,2,0,1,0,4,0,2,0,0,3,1,0,7,1,5,1,0,0,1,1,1,6,0,2,0,21,0,0,0,2,0,19,2,0,14,5,0,0,0,3,3,0,5,3,3,0,1,2,0,1,0,1,0,0,0,3,2,2,0,4,3,0,1,0,1,0,2,0,1,3,0,2,1,1,0,0,1,2,0,2,7,1,0,0,3,1,0,2,3,5,7,0,1,1,2,4,0,1,1,1,0,2,5,3,0,4,4,0,0,1,7,1,4,1,31,5,1,1,4,9,2,2,0,1,4,4,0,1,0,2,0,3,1,0,3,3,0,0,1,0,3,0,1,2,3,2,5,1,0,0,3,0,1,0,2,0,0,1,4,1,0,1,0,5,2,2,1,1,0,2,2,0,0,1,2,0,0,0,3,0,0,0,1,2,2,2,13,4,2,0,1,5,1,2,0,9,1,0,62,21,0,0,0,5
5,0,0,0,5,0,1,0,0,0,0,0,2,0,0,2,0,2,0,5,0,0,0,0,1,5,8,0,0,0,0,0,3,1,0,3,2,1,0,1,0,5,4,6,0,19,0,0,0,0,1,0,0,0,2,0,0,0,29,2,0,7,2,1,3,0,0,0,0,0,0,1,0,12,0,2,1,14,0,1,1,1,1,1,3,0,10,1,1,0,0,40,0,0,9,2,13,0,1,0,0,3,0,0,1,5,0,6,7,1,1,0,0,2,2,1,0,0,8,0,2,1,0,3,0,0,6,0,0,6,0,8,4,3,4,2,3,1,2,0,2,2,0,1,4,3,2,0,0,0,1,5,3,7,6,3,0,3,2,2,0,1,1,0,1,2,0,0,0,0,3,2,0,1,2,2,1,0,0,0,0,0,0,2,0,0,2,3,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,5,0,1,0,0,5,2,2,1,0,0,7,2,1,2,0,0,3,2,2,2,0,5,0,0,0,1,0,0,1,6,2,1,0,0,5,0,0,0,37,2,0,49,9,2,1,0,0
